gbifID	datasetKey	class	order	family	genus	specificEpithet	verbatimScientificName	vernacularName	name	decimalLatitude	decimalLongitude	locality	stateProvince	countryCode	year	month	day	institutionCode	collectionCode	basisOfRecord	recordedBy	individualCount
1771838496	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	1997	7	24	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	2
1771749214	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	1997	7	27	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	1
1771709532	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	18	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	1
1771706452	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	17	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	2
1771695670	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	19	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	1
1771533436	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	16	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	4
1771518501	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	13	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	2
1771505907	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	12	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	2
1771496468	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	15	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	3
1771488084	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	14	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	2
1771481643	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	15	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	3
1771294873	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	10	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	2
1771271162	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1865	-55.2791	Mbaracayú--Aguara Ñú	Canindeyú	PY	2000	8	11	CLO	EBIRD_PRY	HUMAN_OBSERVATION	obsr817843	1
1767721934	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2001	4	13	CLO	EBIRD	HUMAN_OBSERVATION	obsr805145	--
1767709264	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2001	4	14	CLO	EBIRD	HUMAN_OBSERVATION	obsr805145	--
1759229874	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2008	8	23	CLO	EBIRD	HUMAN_OBSERVATION	obsr190782	2
1759224471	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2008	8	22	CLO	EBIRD	HUMAN_OBSERVATION	obsr190782	
1759099540	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2016	9	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr538107	2
1758717457	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2016	9	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr51532	2
1727556118	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2008	12	25	CLO	EBIRD	HUMAN_OBSERVATION	obsr646721	--
1710793366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.8134	-56.2955	Laguna Blanca	San Pedro	PY	2015	4	15	CLO	EBIRD	HUMAN_OBSERVATION	obsr101043	1
1707803218	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2013	7	30	CLO	EBIRD	HUMAN_OBSERVATION	obsr665642	1
1707424147	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.8102	-56.2929	Laguna Blanca	San Pedro	PY	2008	10	21	CLO	EBIRD	HUMAN_OBSERVATION	obsr335875	5
1707424142	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.8102	-56.2929	Laguna Blanca	San Pedro	PY	2008	10	20	CLO	EBIRD	HUMAN_OBSERVATION	obsr335875	10
1707393809	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2006	9	16	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393757	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2005	10	27	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393754	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2006	7	27	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393749	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2011	9	29	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	4
1707393409	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2002	1	12	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393378	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2008	10	18	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393356	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2010	9	13	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	3
1707393328	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.73	-56.3	Norte Yboty, Dpto. San Pedro	San Pedro	PY	2003	5	31	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393267	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2001	11	10	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393254	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2002	3	24	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393167	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2008	12	24	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	--
1707393099	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2008	3	19	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393098	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2009	6	24	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	--
1707393093	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2012	10	18	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	--
1707393086	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.75	-56.23	Señorita, Dpto. San Pedro	San Pedro	PY	2003	5	28	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1707393069	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2010	10	21	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	--
1707393053	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2009	9	11	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	--
1707391719	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.11	-55.26	RNB Mbaracayú, Dpto. Canindeyú (Paraguay Central)	Canindeyú	PY	2012	2	15	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	--
1707391611	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.11	-55.26	RNB Mbaracayú, Dpto. Canindeyú (Paraguay Central)	Canindeyú	PY	2000	11	10	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1668863513	50c9509d-22c7-4a22-a47d-8c48425ef4a7	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.845491	-56.392319		San Pedro	PY	2008	10	20	iNaturalist	Observations	HUMAN_OBSERVATION	Michelle Martin	--
1392812198	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2015	10	17	CLO	EBIRD	HUMAN_OBSERVATION	obsr312212	3
1392726993	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.1434	-52.9021	Emas NP nightjar route	Goiás	BR	2015	10	17	CLO	EBIRD	HUMAN_OBSERVATION	obsr17450	3
1375640751	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2015	6	7	CLO	EBIRD	HUMAN_OBSERVATION	obsr106177	6
1375497900	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2015	6	7	CLO	EBIRD	HUMAN_OBSERVATION	obsr175811	1
1373143140	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2015	6	7	CLO	EBIRD	HUMAN_OBSERVATION	obsr430326	1
1363041892	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2015	4	16	CLO	EBIRD	HUMAN_OBSERVATION	obsr303979	1
1344030570	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.11	-55.26	RNB Mbaracayú, Dpto. Canindeyú (Paraguay Central)	Canindeyú	PY	1992	9	2	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1344030564	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.11	-55.26	RNB Mbaracayú, Dpto. Canindeyú (Paraguay Central)	Canindeyú	PY	1999	9	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr520076	--
1291447226	7e380070-f762-11e1-a439-00145eb45e9a	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Caprimulgus candicans	White-winged Nightjar	Ecand			Aguara-Nu, eastern Paraguay		PY	1999	10	26	NHMUK	ZOO	PRESERVED_SPECIMEN	Nigel Cleere	1
1291410971	7e380070-f762-11e1-a439-00145eb45e9a	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Caprimulgus candicans	White-winged Nightjar	Ecand			Aguara Nu		PY	1999	10	26	NHMUK	ZOO	PRESERVED_SPECIMEN	N Cleere	6
1204080149	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2014	8	21	CLO	EBIRD	HUMAN_OBSERVATION	obsr598584	1
1197605657	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2006	10	27	CLO	EBIRD	HUMAN_OBSERVATION	obsr387715	1
1196947628	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2013	9	16	CLO	EBIRD	HUMAN_OBSERVATION	obsr105133	1
1196097994	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.11	-55.26	RNB Mbaracayú, Dpto. Canindeyú (Paraguay Central)	Canindeyú	PY	2014	9	12	CLO	EBIRD	HUMAN_OBSERVATION	obsr538107	1
1191148735	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2013	9	16	CLO	EBIRD	HUMAN_OBSERVATION	obsr535937	1
1191033177	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.11	-55.26	RNB Mbaracayú, Dpto. Canindeyú (Paraguay Central)	Canindeyú	PY	2014	9	12	CLO	EBIRD	HUMAN_OBSERVATION	obsr513441	1
1190861283	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.7667	-56.2833	Laguna Blanca, San Pedro (Paraguay Central)	San Pedro	PY	2013	8	1	CLO	EBIRD	HUMAN_OBSERVATION	obsr354980	--
1187316358	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-24.1848	-55.2779	-24.1848x-55.2779 - Sep 12, 2014, 16:01	Canindeyú	PY	2014	9	12	CLO	EBIRD	HUMAN_OBSERVATION	obsr119128	1
1185600308	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2011	10	21	CLO	EBIRD_CAN	HUMAN_OBSERVATION	obsr412230	
1149043084	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-23.8075	-56.2831	Laguna Blanca	San Pedro	PY	2013	8	1	CLO	EBIRD_CAN	HUMAN_OBSERVATION	obsr30508	4
821676181	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2007	10	26	CLO	EBIRD	HUMAN_OBSERVATION	obsr230544	--
821559694	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2003	11	15	CLO	EBIRD	HUMAN_OBSERVATION	obsr235798	--
579724165	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2005	9	15	CLO	EBIRD	HUMAN_OBSERVATION	obsr247511	--
167435644	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-18.261	-52.8884	Parque Nacional das Emas	Goiás	BR	2006	10	27	CLO	EBIRD	HUMAN_OBSERVATION	obsr16810	1
20455838	http://www.jstor.org/stable/20455838	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	candicans	Eleothreptus candicans	White-winged Nightjar	Ecand	-14.833333	-66.283333	Beni Biological Station Biosphere Reserve	El Beni	BO	2003	9	13	JSTOR	the wilson journal of ornithology	HUMAN_OBSERVATION	T Grim & R sumbera	1
